item_identifier,item_weight,item_fat_content,item_visibility,item_type,item_mrp,outlet_identifier,outlet_establishment_year,outlet_size,outlet_location_type,outlet_type,item_outlet_sales
FDD17,0.1753498064900268,0.5,0.09935399315574313,0.2,0.8688539480743503,0.2222222222222222,0.5,0.5,0.0,0.0,0.5255023972253392
DRH03,0.7558797261089609,0.0,0.10675595114150344,0.26666666666666666,0.25603739244409135,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.018871773946750995
FDG60,0.9404584697826734,0.0,0.1848398239040377,0.4,0.8576951286596175,0.2222222222222222,0.5,0.5,0.0,0.0,0.46424563909007455
FDB32,0.4790116105983923,0.0,0.12504324266575095,0.0,0.2643812521647006,1.0,0.0,0.5,0.0,0.3333333333333333,0.01183311231255738
DRE12,0.002083953557606439,0.0,0.21549672556747818,0.5333333333333333,0.34251505952502226,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.05814546567377334
FDR12,0.4790116105983923,0.25,0.09622282889478428,0.4,0.6013894831204287,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.16851984086504132
DRH11,0.08484668055969041,0.0,0.2298939372713769,0.7333333333333333,0.1021713220463297,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.03555034173212282
FDY28,0.17356356058350697,0.25,0.46521005201397936,0.2,0.7773049392525586,0.6666666666666666,1.0,0.0,1.0,1.0,0.3249005406508212
FDR26,0.9612980053587376,0.0,0.13118230043295834,0.26666666666666666,0.6218751910029949,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.0924206875446292
FDL27,0.09615957130098243,0.0,0.032438494620137946,0.6,0.1459797689627773,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.05681934101805571
FDJ15,0.4045846978267341,0.25,0.07100703640588776,0.26666666666666666,0.6416461232334346,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.5746200142813425
FDU49,0.8898481690979457,0.25,0.0938497153703518,0.3333333333333333,0.23244640031511252,0.6666666666666666,1.0,0.0,1.0,1.0,0.17647658879934716
DRF51,0.6665674307829711,0.0,0.5050024216867269,0.26666666666666666,0.022753125657899196,0.2222222222222222,0.5,0.5,0.0,0.0,0.04396613281648476
FDN12,0.657636201250372,0.0,0.41338334940949706,0.4,0.3406831285781228,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.014587371212894013
DRK23,0.22863947603453405,0.0,0.21899735799051318,0.7333333333333333,0.9487076312912143,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.5982862389064573
FDL10,0.22863947603453405,0.0,0.12074961639929246,0.06666666666666667,0.28953592214548146,0.6666666666666666,1.0,0.0,1.0,1.0,0.1266449046210344
FDX07,0.8719857100327477,0.25,0.0,0.0,0.6507047586061705,0.6666666666666666,1.0,0.0,1.0,1.0,0.29200244823013366
FDO37,0.20869306341172972,0.0,0.065041040656212,0.9333333333333333,0.8533275268422876,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.1921350606957054
NCA41,0.7261089610002976,0.0,0.0994326920363225,0.4666666666666667,0.677110710429273,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.2185555442211568
NCQ06,0.502828222685323,0.0,0.1280823976914248,0.13333333333333333,0.9457254378637547,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.2514026318473937
FDJ48,0.40160762131586786,0.0,0.0,0.4,0.9079934328925834,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.4326736713251046
DRD24,0.4790116105983923,0.0,0.09332156743857628,0.5333333333333333,0.4687018248001684,0.0,0.0,0.0,1.0,0.6666666666666666,0.20386616341936145
FDW10,0.9910687704674009,0.0,0.36023406162827604,0.06666666666666667,0.6101357224836842,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.037998571865755386
FDU51,0.9315272402500743,0.25,0.29449474350310045,0.6,0.6133861690062411,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.29592981740283586
NCC31,0.2063114022030366,0.0,0.06060263268888886,0.13333333333333333,0.5361122995741906,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.2600224421095583
FDY02,0.4790116105983923,0.25,0.26560262251808475,0.26666666666666666,0.9877019538333027,0.0,0.0,0.0,1.0,0.6666666666666666,0.7227379373661124
FDU34,0.8154212563262875,0.0,0.22893660881298103,0.06666666666666667,0.40286606360654403,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.1214424155870652
FDX21,0.14855611789222983,0.0,0.4330682708099494,0.06666666666666667,0.32895469578740777,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.005814546567377333
NCH29,0.05686216135754689,0.0,0.10519083491911597,0.4666666666666667,0.2906751488974458,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.0724268081199633
DRL35,0.6635903542721047,0.0,0.0936425507075792,0.7333333333333333,0.047907795638680056,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.07038661634193615
DRN37,0.3003870199464126,0.0,0.29489879848941514,0.5333333333333333,0.5722695909649642,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.03585637049882689
NCN53,0.03691574873474249,0.0,0.1547205284111546,0.4666666666666667,0.010175790667508768,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.0028562684892379886
FDL45,0.657636201250372,0.0,0.19209333687236713,0.06666666666666667,0.40102309693104876,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.01662756299092115
FDA37,0.193807680857398,0.25,0.16885887183467674,0.3333333333333333,0.3875858240123872,0.6666666666666666,1.0,0.0,1.0,1.0,0.17866979496072632
FDK20,0.4790116105983923,0.25,0.0,0.0,0.37868338664439144,0.0,0.0,0.0,1.0,0.6666666666666666,0.20391716821381212
FDA49,0.901756475141411,0.0,0.33090352721902677,0.3333333333333333,0.23399904243831876,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.004131388350504949
FDG59,0.6725215838047037,0.0,0.13192280196468753,0.8666666666666667,0.03534149637688541,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.07436499030908907
FDV03,0.4790116105983923,0.5,0.17604005028786604,0.6,0.5303151464526076,0.0,0.0,0.0,1.0,0.6666666666666666,0.2232479853106192
FDF16,0.16344150044656147,0.0,0.26228607555894023,0.2,0.49880474570285716,0.2222222222222222,0.5,0.5,0.0,0.0,0.23523411200652863
FDU36,0.09496874069663593,0.0,0.1411210914376361,0.4,0.28034316022519673,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.06538814648576967
FDU35,0.11223578445966065,0.0,0.4037574233014486,0.6666666666666666,0.283872895571447,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.012751198612669594
FDH08,0.4790116105983923,0.0,0.09292603582970868,0.0,0.8340931008020428,1.0,0.0,0.5,0.0,0.3333333333333333,0.032643068448434155
FDF24,0.6516820482286394,0.25,0.07757161442830025,0.4,0.22030455215315553,0.6666666666666666,1.0,0.0,1.0,1.0,0.08528001632153423
DRN36,0.6338195891634414,0.0,0.0,0.5333333333333333,0.2775282005310732,0.2222222222222222,0.5,0.5,0.0,0.0,0.0341732122819545
FDS59,0.6100029770765109,0.25,0.13355093758552686,0.6666666666666666,0.3300828868107763,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.20784453738651437
DRJ23,0.8213754093480202,0.0,0.12760576457789571,0.7333333333333333,0.66595189101454,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.3161277160053045
DRF25,0.2646621018160167,0.0,0.11851085188864585,0.5333333333333333,0.019647841411486688,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.08721819851066001
FDL15,0.791604644239357,0.0,0.14223066830697173,0.6,0.515191104863191,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.13761093542793024
NCP43,0.7856504912176242,0.0,0.09288100413778762,0.8,0.6336036237937099,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.25910435580944613
FDB28,0.12265555224769278,0.0,0.28494929464377317,0.26666666666666666,0.7137255601056713,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.25497296745894116
FDX50,0.9255730872283418,0.0,0.22706197735998496,0.26666666666666666,0.3397000998308987,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.04825053555034174
FDE41,0.27627270020839534,0.25,0.19493281830655085,0.2,0.22099725634809064,0.2222222222222222,0.5,0.5,0.0,0.0,0.10756911149648067
NCR50,0.9315272402500743,0.0,0.03604990963392815,0.13333333333333333,0.5256572200829887,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.1968785065796185
FDD41,0.4790116105983923,0.25,0.2644334246387327,0.2,0.3180862009249638,0.0,0.0,0.0,1.0,0.6666666666666666,0.15760481485259617
DRI11,0.22060136945519498,0.0,0.10492912855807462,0.7333333333333333,0.34844633919415413,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.1562786901968785
FDJ28,0.4790116105983923,0.0,0.0,0.2,0.6775351615291106,0.0,0.0,0.0,1.0,0.6666666666666666,0.43966132816484754
FDP48,0.1765406370943733,0.25,0.1342657502240287,0.4,0.6439135410087675,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.29200244823013366
FDY37,0.7409943435546293,0.25,0.08083890607118684,0.3333333333333333,0.470533755747068,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.1619402223809038
NCC07,0.8958023221196785,0.0,0.07293486360044248,0.13333333333333333,0.31581878314963086,0.2222222222222222,0.5,0.5,0.0,0.0,0.11833112312557383
FDJ10,0.032152426317356354,0.25,0.39497132545809394,0.06666666666666667,0.46941660045229516,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.14811792308476998
FDY37,0.7409943435546293,0.25,0.08089093551994009,0.3333333333333333,0.4667136958485288,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.2496684688360706
NCL19,0.6427508186960404,0.0,0.04781070579326687,0.8,0.4662892447486911,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.2058043456084872
FDI50,0.23012801428996724,0.25,0.0,0.3333333333333333,0.8393316762762396,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.41854534326226667
FDO39,0.14468591842810363,0.25,0.4183028912234207,0.6,0.6522574007293769,0.2222222222222222,0.5,0.5,0.0,0.0,0.2930735489135979
FDO25,0.10389997022923489,0.0,0.38802814991112355,0.3333333333333333,0.7505865914199757,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.17418137304906664
FDE24,0.6129800535873772,0.0,0.2857671643251263,0.4,0.4715278202228878,0.6666666666666666,1.0,0.0,1.0,1.0,0.08476996837702745
FDW19,0.4641262280440607,0.25,0.11747735811524257,0.0,0.33220514230996473,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.132102417627257
FDT36,0.4611491515331944,0.5,0.3402282452681978,0.4,0.011449143967021855,0.6666666666666666,1.0,0.0,1.0,1.0,0.04070182597164134
FDH16,0.3539743971420065,0.0,0.16028777991773388,0.2,0.24318076863000768,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0594205855350403
DRM37,0.6427508186960404,0.0,0.2947416717466889,0.5333333333333333,0.7045327981853867,0.6666666666666666,1.0,0.0,1.0,1.0,0.299398143425482
NCN07,0.8303066388806192,0.0,0.10352743645053213,0.8,0.4186717736623,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.13883505049474654
FDK25,0.41947008038106576,0.25,0.47854511811939465,0.9333333333333333,0.5813171906091044,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.21682138120983374
FDK41,0.5802322119678476,0.0,0.3891714457366833,0.2,0.22212544737145923,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.06273589717433439
DRL60,0.23608216731169987,0.5,0.13792043378735275,0.5333333333333333,0.5190111647617301,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.03249005406508212
FDR43,0.8124441798154212,0.0,0.4916669414407854,0.0,0.027712412308402788,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.01708660614097725
FDY15,0.8154212563262875,0.25,0.5210059535502178,0.26666666666666666,0.52790256640113,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.1532694073242885
FDW08,0.44924084548972903,0.0,0.4514682603248857,0.0,0.3274130893927973,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.09537896562276856
DRE15,0.5236677582613872,0.0,0.05426905372556128,0.26666666666666666,0.18595712025209002,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.1021115984902581
NCO30,0.8898481690979457,0.0,0.048155529548883906,0.13333333333333333,0.645041732032136,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.22268693257166175
FDO32,0.4790116105983923,0.0,0.3652959185708127,0.0,0.060339968352926,0.0,0.0,0.0,1.0,0.6666666666666666,0.06528613689686831
FDH05,0.5832092884787139,0.25,0.2779735146658184,0.2,0.8548801689654938,0.6666666666666666,1.0,0.0,1.0,1.0,0.1749464449658268
FDH10,0.4790116105983923,0.0,0.14941413062335687,0.06666666666666667,0.6840360545742247,0.0,0.0,0.0,1.0,0.6666666666666666,0.6801999387942467
FDP58,0.3896993152724025,0.0,0.41236334869985514,0.06666666666666667,0.7939705872365856,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.21559726614301747
NCH43,0.23012801428996724,0.0,0.21471416745628444,0.13333333333333333,0.7772939035239628,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.12965418749362442
FDZ32,0.4790116105983923,0.25,0.20331109431189312,0.0,0.3221855496471962,1.0,0.0,0.5,0.0,0.3333333333333333,0.029684790370294808
FDU12,0.6516820482286394,0.25,0.23067344109619,0.4,0.9828878294589438,0.2222222222222222,0.5,0.5,0.0,0.0,0.44180352953177604
FDM36,0.42244715689193213,0.25,0.17884424451309783,0.4,0.5969998098459074,0.2222222222222222,0.5,0.5,0.0,0.0,0.26165459553198006
NCP50,0.4790116105983923,0.0,0.06230465280669063,0.8,0.21422811020787916,0.0,0.0,0.0,1.0,0.6666666666666666,0.1640824237478323
DRB25,0.4611491515331944,0.0,0.21133931803747527,0.5333333333333333,0.325570122717302,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.1534734265020912
FDU15,0.5415302173265852,0.25,0.08093996244987849,0.6,0.01469959048957888,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.049780679383862096
FDF58,0.520690681750521,0.5,0.0,0.06666666666666667,0.1309898539209095,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.002295215750280527
FDX35,0.4790116105983923,0.25,0.4260563388001791,0.6666666666666666,0.8345285876304763,1.0,0.0,0.5,0.0,0.3333333333333333,0.03233703968173008
FDX51,0.29443286692467996,0.25,0.06727657730687508,0.6,0.6988808073399481,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.17739467509945936
FDB47,0.2527537957725514,0.0,0.21733226032771158,0.06666666666666667,0.7549762646944972,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.15760481485259617
FDL51,0.9612980053587376,0.25,0.1445910470102239,0.26666666666666666,0.7839509945738171,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.26022646128736104
NCM29,0.4135159273593331,0.5,0.05372325000870608,0.4666666666666667,0.42688150683536047,0.2222222222222222,0.5,0.5,0.0,0.0,0.21850453942670614
FDB29,0.7231318844894313,0.25,0.16025161266016383,0.2,0.3485915014702986,0.6666666666666666,1.0,0.0,1.0,1.0,0.11149648066918293
FDS25,0.13873176540637094,0.25,0.42808393731973393,0.3333333333333333,0.34309570862960015,0.6666666666666666,1.0,0.0,1.0,1.0,0.04825053555034174
FDR36,0.12860970526942542,0.25,0.6197206964425828,0.4,0.041406902593566004,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.016729572579822508
FDQ27,0.03780887168800242,0.25,0.13496541932696635,0.6,0.3081896990811483,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.21881056819341022
FDZ22,0.28818100625186066,0.0,0.1386334223804488,0.06666666666666667,0.22128758090037962,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.11221054779149241
FDB02,0.30604346531705867,0.25,0.08873572239877939,0.3333333333333333,0.6156535867815742,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.2677751708660614
FDZ34,0.12741887466507892,0.0,0.23106154253679367,0.8666666666666667,0.6909724344477721,0.2222222222222222,0.5,0.5,0.0,0.0,0.2932775680914006
FDL46,0.9404584697826734,0.0,0.16458037692317876,0.06666666666666667,0.37460610937935057,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.024533306130776294
FDN38,0.12265555224769278,0.25,0.28001522441477283,0.3333333333333333,0.9310368831027716,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.36182801183311236
FDK04,0.1670139922596011,0.0,0.15962109893479767,0.2,0.10725369951578619,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.05885953279608284
NCF31,0.27240250074426914,0.0,0.15852638240198996,0.13333333333333333,0.5064227940427439,0.6666666666666666,1.0,0.0,1.0,1.0,0.1369988778945221
FDV59,0.5236677582613872,0.0,0.24479183878113472,0.6666666666666666,0.7976565205875762,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.11419973477506887
FDU13,0.22625781482584104,0.0,0.5710363368481155,0.3333333333333333,0.4879141793832217,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.3356115474854637
FDV14,0.9106877046740102,0.0,0.13538877447986172,0.26666666666666666,0.24404070655827884,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.08497398755483017
FDR09,0.8154212563262875,0.0,0.23716313276698478,0.06666666666666667,0.9626814104000707,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.07681322044272162
DRP47,0.6665674307829711,0.0,0.4278020172468335,0.7333333333333333,0.9399393204707672,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.2487503825359584
FDC23,0.8005358737719559,0.0,0.054749210078713854,0.8666666666666667,0.6242767353258766,0.6666666666666666,1.0,0.0,1.0,1.0,0.24257880240742632
FDU33,0.18309020541827925,0.25,0.4108493331551879,0.06666666666666667,0.06642744602679813,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.057278384168111804
FDS27,0.33581423042572195,0.25,0.037905353590927844,0.6,0.7059513137610443,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.1930531469958176
DRO59,0.43137838642453114,0.0,0.16524230747066754,0.7333333333333333,0.1855326691522523,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.061409772518616755
FDD48,0.3477225364691872,0.0,0.0920240103573135,0.4,0.35410936576818863,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.2079975517698664
FDL33,0.15957130098243527,0.0,0.3041476557386716,0.06666666666666667,0.6954851985412465,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.13240844639396104
NCK30,0.6129800535873772,0.0,0.18644536145984147,0.13333333333333333,0.9413468003178289,0.6666666666666666,1.0,0.0,1.0,1.0,0.17234520044884222
NCP42,0.4790116105983923,0.0,0.08589695962021462,0.13333333333333333,0.697194038669193,1.0,0.0,0.5,0.0,0.3333333333333333,0.027134550647760894
FDP11,0.6725215838047037,0.0,0.2116118255488577,0.6666666666666666,0.7934120095891993,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.36437825155564624
FDV52,0.9612980053587376,0.25,0.3715563560540043,0.2,0.3669659895822722,0.6666666666666666,1.0,0.0,1.0,1.0,0.21411812710394781
FDW33,0.28818100625186066,0.0,0.30183715051731574,0.06666666666666667,0.3223196761947449,0.2222222222222222,0.5,0.5,0.0,0.0,0.15250433540752834
FDR19,0.5325989877939863,0.25,0.4871297305064572,0.0,0.49372236823340054,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.12032031010915027
FDW31,0.4790116105983923,0.25,0.13078651912171466,0.0,0.7142841377530578,0.0,0.0,0.0,1.0,0.6666666666666666,0.30245843109252274
DRJ51,0.5683239059243822,0.0,0.26849812863903905,0.26666666666666666,0.8530482380185943,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.31510762011629095
FDU35,0.4790116105983923,0.0,0.2400546131984125,0.6666666666666666,0.28726850437014856,0.0,0.0,0.0,1.0,0.6666666666666666,0.2575742119759258
FDT37,0.5713009824352485,0.0,0.10738267365396441,0.3333333333333333,0.9486965955626184,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.1537284504743446
FDK56,0.30604346531705867,0.0,0.395534139388032,0.0,0.6540782959476805,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.2697643578496379
FDY24,0.01935099732063115,0.25,0.40816289491633606,0.4,0.09354817350202718,0.6666666666666666,1.0,0.0,1.0,1.0,0.03876364378251556
FDS02,0.33581423042572195,0.25,0.4441880870601828,0.26666666666666666,0.6909613987191764,0.2222222222222222,0.5,0.5,0.0,0.0,0.2963378557584413
FDP39,0.4790116105983923,0.0,0.37015072961146295,0.6,0.09525701362997371,1.0,0.0,0.5,0.0,0.3333333333333333,0.021320004080383557
NCG07,0.4790116105983923,0.0,0.2799234009336944,0.13333333333333333,0.6725979463357985,1.0,0.0,0.5,0.0,0.3333333333333333,0.011986126695909417
FDP58,0.4790116105983923,0.0,0.7205337279881416,0.06666666666666667,0.7909994295377218,1.0,0.0,0.5,0.0,0.3333333333333333,0.014230337651739266
FDP46,0.6427508186960404,0.0,0.22702672669284416,0.06666666666666667,0.25718765492465145,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.19713353055187188
FDZ34,0.12741887466507892,0.0,0.23101785071128084,0.8666666666666667,0.6824834124510184,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.5151484239518516
FDZ57,0.32420363203334324,0.25,0.11564848919039022,0.06666666666666667,0.4134552696452947,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.04666938692237071
FDH34,0.24263173563560586,0.0,0.09483693503025546,0.06666666666666667,0.6480018540024042,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.41012955217790475
FDF35,0.6219112831199761,0.0,0.4715731476252506,0.8666666666666667,0.31793000292022355,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.3094970927267163
FDR20,0.919618934206609,0.25,0.0859899372134947,0.0,0.0640259017039165,0.6666666666666666,1.0,0.0,1.0,1.0,0.011323064368050598
FDX56,0.4790116105983923,0.25,0.22443017217392972,0.0,0.7464982784263391,0.0,0.0,0.0,1.0,0.6666666666666666,0.5526369478731001
FDR40,0.2706162548377493,0.25,0.0244455611486587,0.2,0.21168140360885304,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.17025400387636438
NCE30,0.6814528133373027,0.0,0.30235354112135876,0.13333333333333333,0.7758974594054969,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.11134346628583087
DRI37,0.6725215838047037,0.0,0.5484219102165995,0.5333333333333333,0.11078343486203641,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.006426604100785475
FDW48,0.4790116105983923,0.0,0.02588215068583437,0.4,0.2125303058085284,0.0,0.0,0.0,1.0,0.6666666666666666,0.11470978271957565
NCC18,0.8660315570110152,0.0,0.5409087128674448,0.13333333333333333,0.6054888318426612,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.18239314495562584
FDH02,0.16165525454004165,0.25,0.06353950109489619,0.3333333333333333,0.25025127505110395,0.6666666666666666,1.0,0.0,1.0,1.0,0.05987962868509641
NCZ30,0.1211670139922596,0.0,0.07972214873596334,0.13333333333333333,0.37954332457266265,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.19131898398449457
FDI45,0.5087823757070556,0.0,0.11490674219193155,0.0,0.6053326338379208,0.6666666666666666,1.0,0.0,1.0,1.0,0.27914924002856273
FDK41,0.5802322119678476,0.0,0.388060589903958,0.2,0.23570788256626532,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.06273589717433439
FDQ07,0.6278654361417088,0.25,0.2672513433591963,0.0,0.807541986702796,0.6666666666666666,1.0,0.0,1.0,1.0,0.21758645312659392
NCE06,0.07561774337600478,0.5,0.466296418742943,0.13333333333333333,0.5568772962804501,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.022238090380495765
FDF11,0.33581423042572195,0.75,0.05390844086238332,0.8666666666666667,0.8835535385639292,0.6666666666666666,1.0,0.0,1.0,1.0,0.2736407222278895
FDU51,0.9315272402500743,0.25,0.2936541326346182,0.6,0.6248463487018588,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.3501989186983577
NCH06,0.4611491515331944,0.0,0.3901945129133096,0.13333333333333333,0.9212965792636961,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.07293685606447006
FDD38,0.7261089610002976,0.25,0.024924292371177048,0.3333333333333333,0.29701984393781955,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.11450576354177294
FDU07,0.3896993152724025,0.0,0.1822430714503129,0.0,0.5044457008197,0.2222222222222222,0.5,0.5,0.0,0.0,0.13638682036111396
FDK08,0.27627270020839534,0.25,0.37301538530836725,0.0,0.29207159301591185,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.10598796286850966
FDW15,0.4790116105983923,0.25,0.16701649766545937,0.6,0.49271726802898497,0.0,0.0,0.0,1.0,0.6666666666666666,0.24767928185249416
FDE21,0.4909199166418577,0.0,0.06997866762149607,0.0,0.366977025310868,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.09507293685606448
FDX28,0.10538850848466808,0.0,0.38111419563245696,0.2,0.28826256884596835,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.10384576150158116
NCR50,0.4790116105983923,0.5,0.03581964445621686,0.13333333333333333,0.5188660024855857,0.0,0.0,0.0,1.0,0.6666666666666666,0.5722737937366112
FDL27,0.09615957130098243,0.0,0.032504717517365916,0.6,0.13664184476634816,0.6666666666666666,1.0,0.0,1.0,1.0,0.05681934101805571
FDK14,0.144388210777017,0.0,0.12514966155522655,0.3333333333333333,0.21393778565559018,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.060185657451800476
NCB07,0.4790116105983923,0.0,0.2348792360744365,0.13333333333333333,0.7051024115613688,0.0,0.0,0.0,1.0,0.6666666666666666,0.44884219116596963
NCR53,0.4522179220005954,0.0,0.44158779309592905,0.4666666666666667,0.8223757037399236,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.3767214118127104
FDB60,0.2825245608812147,0.0,0.08734534911723572,0.4,0.6983222296925616,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.28042435988982967
FDW48,0.8005358737719559,0.0,0.026048531642230283,0.4,0.20404128381177464,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.05916556156278691
FDR55,0.4522179220005954,0.75,0.40213826478554454,0.0,0.6634051844155139,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.3306130776292972
FDO22,0.5325989877939863,0.75,0.054495080053181,0.06666666666666667,0.20461089718775685,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.11986126695909417
FDL48,0.8809169395653469,0.75,0.25193066832037037,0.4,0.07603362331832475,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.05702336019585842
NCZ05,0.23399821375409344,0.0,0.17687403186277836,0.4666666666666667,0.3052185413822844,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.05278996225645212
FDO25,0.10389997022923489,0.0,0.38810153500333383,0.3333333333333333,0.7607734178160803,0.2222222222222222,0.5,0.5,0.0,0.0,0.4794450678363767
